timestamp,DO patch r_msorm,reference patch r_msorm,reflectance standard r_msorm,DO patch g_msorm,reference patch g_msorm,reflectance standard g_msorm,DO patch b_msorm,reference patch b_msorm,reflectance standard b_msorm,image,experiment,YSI DO (%),YSI DO (mg/L),YSI barometer (mmHg),YSI temperature (C),setpoint O2 (fraction),setpoint temperature (C),water bath external temperature (C),water bath internal temperature (C),PicoLog temperature (C),PicoLog pressure (mmHg),YSI DO (approx mmHg),setpoint O2 (approx mmHg),test,training,training_resampled
2019-07-26 21:18:49,0.119847,0.393259,0.105768,0.312129,0.442364,0.456835,0.787036,0.881198,0.93626,2019-07-26--21-18-44_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,2019-07-26--19-34-38-Pi2E32-3000_images_attempt_1,88.1,6.12,762.9,35.0,0.180881,35.0,23.304,35.0,34.855679,774.951168,140.875283,140.173648,False,True,True
2019-07-26 21:18:58,0.105568,0.344552,0.093522,0.276182,0.389654,0.404727,0.703412,0.789603,0.929416,2019-07-26--21-18-53_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,2019-07-26--19-34-38-Pi2E32-3000_images_attempt_1,88.1,6.12,762.9,35.0,0.180881,35.0,23.314,34.996,34.854024,774.910485,140.875283,140.166289,False,True,True
2019-07-26 21:19:07,0.122184,0.40128,0.107648,0.317985,0.451108,0.465058,0.799789,0.893433,0.936407,2019-07-26--21-19-02_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,2019-07-26--19-34-38-Pi2E32-3000_images_attempt_1,88.1,6.12,762.9,35.0,0.180881,35.0,23.314,34.99,34.855695,774.917749,140.875283,140.167603,False,True,True
2019-07-26 21:19:16,0.105546,0.344383,0.093461,0.276205,0.3897,0.404651,0.703294,0.789517,0.929591,2019-07-26--21-19-11_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,2019-07-26--19-34-38-Pi2E32-3000_images_attempt_1,88.0,6.12,762.9,35.0,0.180881,35.0,23.33,34.99,34.859321,774.917012,140.715379,140.16747,False,True,False
2019-07-26 21:19:25,0.119847,0.393549,0.105583,0.312093,0.442926,0.456299,0.786942,0.881861,0.93624,2019-07-26--21-19-20_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,2019-07-26--19-34-38-Pi2E32-3000_images_attempt_1,88.1,6.12,762.9,35.0,0.180881,35.0,23.33,34.998,34.8582,774.93714,140.875283,140.17111,False,True,False
2019-07-26 21:19:34,0.105445,0.344067,0.093351,0.275936,0.389319,0.404265,0.70294,0.788913,0.929461,2019-07-26--21-19-29_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,2019-07-26--19-34-38-Pi2E32-3000_images_attempt_1,88.1,6.12,762.9,35.0,0.180881,35.0,23.33,35.0,34.857096,775.000948,140.875283,140.182652,False,True,True
2019-07-26 21:19:43,0.122193,0.400955,0.107856,0.31819,0.450733,0.465965,0.79989,0.89296,0.936421,2019-07-26--21-19-38_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,2019-07-26--19-34-38-Pi2E32-3000_images_attempt_1,88.06,6.12,762.9,35.0,0.180881,35.0,23.34,35.0,34.858713,775.016405,140.811322,140.185448,False,True,True
2019-07-26 21:19:52,0.105431,0.344036,0.093379,0.275842,0.389235,0.404192,0.702683,0.788682,0.929396,2019-07-26--21-19-47_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,2019-07-26--19-34-38-Pi2E32-3000_images_attempt_1,88.1,6.12,762.9,35.0,0.180881,35.0,23.334,35.0,34.859649,775.001801,140.875283,140.182806,False,True,True
2019-07-26 21:20:01,0.120274,0.39474,0.10607,0.313386,0.44399,0.458342,0.789726,0.88357,0.936294,2019-07-26--21-19-56_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,2019-07-26--19-34-38-Pi2E32-3000_images_attempt_1,88.0,6.12,762.9,35.0,0.180881,35.0,23.34,35.0,34.858401,775.032102,140.715379,140.188287,False,True,False
2019-07-26 21:20:10,0.105402,0.343963,0.093312,0.275774,0.389077,0.404024,0.702464,0.788406,0.929344,2019-07-26--21-20-05_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,2019-07-26--19-34-38-Pi2E32-3000_images_attempt_1,88.0,6.12,762.9,35.0,0.180881,35.0,23.34,35.002,34.858529,775.048537,140.715379,140.19126,False,True,True
2019-07-26 21:20:19,0.115288,0.378676,0.101777,0.300999,0.42664,0.43982,0.762254,0.856369,0.935565,2019-07-26--21-20-14_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,2019-07-26--19-34-38-Pi2E32-3000_images_attempt_1,88.0,6.12,762.9,35.0,0.180881,35.0,23.35,35.0,34.858769,775.004284,140.715379,140.183255,False,True,True
2019-07-26 21:20:28,0.106772,0.348449,0.094501,0.279274,0.394095,0.409107,0.710759,0.797778,0.930902,2019-07-26--21-20-23_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,2019-07-26--19-34-38-Pi2E32-3000_images_attempt_1,88.0,6.12,762.9,35.0,0.180881,35.0,23.354,35.0,34.856671,775.022243,140.715379,140.186504,False,True,True
2019-07-26 21:20:37,0.123698,0.406753,0.109128,0.322013,0.457015,0.471149,0.808087,0.901017,0.93648,2019-07-26--21-20-32_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,2019-07-26--19-34-38-Pi2E32-3000_images_attempt_1,88.08,6.12,762.9,35.0,0.180881,35.0,23.34,35.002,34.854,775.032971,140.843302,140.188444,False,True,True
2019-07-26 21:20:46,0.105362,0.343747,0.093231,0.275606,0.388904,0.403865,0.702239,0.788104,0.929364,2019-07-26--21-20-41_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,2019-07-26--19-34-38-Pi2E32-3000_images_attempt_1,88.0,6.12,762.9,35.0,0.180881,35.0,23.35,35.01,34.8532,775.033001,140.715379,140.18845,False,True,True
2019-07-26 21:20:55,0.122141,0.401394,0.107722,0.318156,0.451162,0.465183,0.799966,0.893447,0.9364,2019-07-26--21-20-50_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,2019-07-26--19-34-38-Pi2E32-3000_images_attempt_1,88.02,6.12,762.9,35.0,0.180881,35.0,23.358,35.0,34.855191,775.018163,140.74736,140.185766,False,True,False
2019-07-26 21:21:04,0.105311,0.343706,0.093237,0.27556,0.388784,0.403645,0.702297,0.788044,0.92924,2019-07-26--21-20-59_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,2019-07-26--19-34-38-Pi2E32-3000_images_attempt_1,88.0,6.12,762.9,35.0,0.180881,35.0,23.354,35.0,34.856375,774.990691,140.715379,140.180797,False,True,True
2019-07-26 21:21:13,0.119678,0.39323,0.105454,0.311868,0.442286,0.455499,0.786616,0.881183,0.936234,2019-07-26--21-21-08_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,2019-07-26--19-34-38-Pi2E32-3000_images_attempt_1,88.0,6.116,762.9,35.0,0.180881,35.0,23.346,35.0,34.854688,774.992723,140.715379,140.181164,False,True,True
2019-07-26 21:21:22,0.105236,0.343431,0.093159,0.275461,0.388465,0.403377,0.701814,0.787602,0.929179,2019-07-26--21-21-17_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,2019-07-26--19-34-38-Pi2E32-3000_images_attempt_1,88.0,6.12,762.9,35.0,0.180881,35.0,23.344,35.0,34.852961,774.971551,140.715379,140.177335,False,True,True
2019-07-26 21:21:31,0.125728,0.413362,0.111009,0.327091,0.464067,0.479402,0.81878,0.909571,0.936528,2019-07-26--21-21-26_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,2019-07-26--19-34-38-Pi2E32-3000_images_attempt_1,88.0,6.12,762.9,35.0,0.180881,35.0,23.36,35.01,34.855159,774.956836,140.715379,140.174673,False,True,True
2019-07-26 21:21:40,0.105194,0.343448,0.093184,0.275448,0.388464,0.403436,0.701648,0.787512,0.929183,2019-07-26--21-21-35_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,2019-07-26--19-34-38-Pi2E32-3000_images_attempt_1,88.0,6.12,762.82,35.0,0.180881,35.0,23.36,35.0,34.857272,774.953379,140.700623,140.174048,False,True,True
2019-07-26 21:21:49,0.121604,0.399725,0.107158,0.316774,0.44942,0.463025,0.79709,0.891234,0.936376,2019-07-26--21-21-44_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,2019-07-26--19-34-38-Pi2E32-3000_images_attempt_1,88.0,6.12,762.9,35.0,0.180881,35.0,23.366,35.0,34.857769,774.972279,140.715379,140.177466,False,True,False
2019-07-26 21:21:58,0.105179,0.343322,0.093129,0.275343,0.388415,0.403295,0.701743,0.787302,0.929149,2019-07-26--21-21-53_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,2019-07-26--19-34-38-Pi2E32-3000_images_attempt_1,88.0,6.12,762.9,35.0,0.180881,35.0,23.36,35.0,34.857913,775.003689,140.715379,140.183148,False,True,True
2019-07-26 21:22:07,0.116863,0.383498,0.103123,0.304856,0.431919,0.445418,0.771157,0.865217,0.935885,2019-07-26--21-22-02_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,2019-07-26--19-34-38-Pi2E32-3000_images_attempt_1,88.0,6.12,762.9,35.0,0.180881,35.0,23.368,35.002,34.856127,775.042357,140.715379,140.190142,False,True,True
2019-07-26 21:22:16,0.105135,0.34311,0.093124,0.275325,0.388278,0.403188,0.701495,0.786992,0.929061,2019-07-26--21-22-11_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,2019-07-26--19-34-38-Pi2E32-3000_images_attempt_1,88.0,6.12,762.9,35.0,0.180881,35.0,23.36,35.0,34.855479,775.037095,140.715379,140.18919,False,True,True
2019-07-26 21:22:25,0.119767,0.393653,0.105588,0.312143,0.442723,0.456091,0.787282,0.881785,0.936242,2019-07-26--21-22-20_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,2019-07-26--19-34-38-Pi2E32-3000_images_attempt_1,88.0,6.112,762.9,35.0,0.180881,35.0,23.352,35.0,34.853873,775.045909,140.715379,140.190784,False,True,True
2019-07-26 21:22:34,0.105145,0.343091,0.093147,0.275263,0.388252,0.403157,0.701556,0.787056,0.929077,2019-07-26--21-22-29_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,2019-07-26--19-34-38-Pi2E32-3000_images_attempt_1,88.0,6.12,762.9,35.0,0.180881,35.0,23.354,35.0,34.853848,775.076614,140.715379,140.196338,False,True,True
2019-07-26 21:22:43,0.121812,0.400422,0.107325,0.317226,0.450083,0.463702,0.798097,0.892136,0.936395,2019-07-26--21-22-38_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,2019-07-26--19-34-38-Pi2E32-3000_images_attempt_1,88.0,6.11,762.9,35.0,0.180881,35.0,23.356,34.994,34.855616,775.106367,140.715379,140.20172,False,True,False
2019-07-26 21:22:52,0.107973,0.35269,0.095655,0.282632,0.398641,0.413732,0.719052,0.806591,0.932035,2019-07-26--21-22-47_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,2019-07-26--19-34-38-Pi2E32-3000_images_attempt_1,88.0,6.12,762.9,35.0,0.180881,35.0,23.35,35.0,34.858209,775.112535,140.715379,140.202836,False,True,True
2019-07-26 21:23:01,0.105133,0.343252,0.093097,0.275245,0.388186,0.402977,0.701775,0.787322,0.929118,2019-07-26--21-22-56_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,2019-07-26--19-34-38-Pi2E32-3000_images_attempt_1,88.0,6.11,762.9,35.0,0.180881,35.0,23.35,35.0,34.856159,775.046008,140.715379,140.190803,False,True,False
2019-07-26 21:23:10,0.121424,0.398703,0.107037,0.316296,0.448319,0.462383,0.796226,0.889724,0.93638,2019-07-26--21-23-05_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,2019-07-26--19-34-38-Pi2E32-3000_images_attempt_1,87.92,6.11,762.9,35.0,0.180881,35.0,23.342,35.0,34.855863,774.990979,140.587456,140.180849,False,True,False
2019-07-26 21:23:19,0.105083,0.342992,0.093144,0.275317,0.388219,0.403205,0.701112,0.786567,0.928943,2019-07-26--21-23-14_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,2019-07-26--19-34-38-Pi2E32-3000_images_attempt_1,87.9,6.11,762.9,35.0,0.180881,35.0,23.344,34.99,34.856847,775.021164,140.555475,140.186309,False,True,False
2019-07-26 21:23:28,0.119433,0.39228,0.105254,0.311382,0.441294,0.454766,0.785312,0.879727,0.936191,2019-07-26--21-23-23_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,2019-07-26--19-34-38-Pi2E32-3000_images_attempt_1,87.96,6.11,762.9,35.0,0.180881,35.0,23.35,35.0,34.85793,775.046196,140.651418,140.190836,False,True,False
2019-07-26 21:23:37,0.105068,0.342921,0.093056,0.275134,0.38792,0.402849,0.701146,0.786365,0.928948,2019-07-26--21-23-32_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,2019-07-26--19-34-38-Pi2E32-3000_images_attempt_1,87.92,6.11,762.9,35.0,0.180881,35.0,23.34,35.0,34.858969,775.092788,140.587456,140.199264,False,True,False
2019-07-26 21:23:46,0.118534,0.389257,0.104509,0.309126,0.438075,0.451508,0.780354,0.874816,0.936096,2019-07-26--21-23-41_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,2019-07-26--19-34-38-Pi2E32-3000_images_attempt_1,88.0,6.11,762.9,35.0,0.180881,35.0,23.34,35.0,34.859481,775.139617,140.715379,140.207735,False,True,True
2019-07-26 21:23:55,0.105025,0.342834,0.093023,0.275124,0.387915,0.402818,0.701127,0.786459,0.928958,2019-07-26--21-23-50_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,2019-07-26--19-34-38-Pi2E32-3000_images_attempt_1,87.98,6.11,762.9,35.0,0.180881,35.0,23.34,35.008,34.860744,775.13251,140.683398,140.206449,False,True,True
2019-07-26 21:24:04,0.118352,0.388721,0.104359,0.308656,0.43749,0.450805,0.779546,0.873855,0.936095,2019-07-26--21-23-59_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,2019-07-26--19-34-38-Pi2E32-3000_images_attempt_1,88.0,6.11,762.9,35.0,0.180881,35.0,23.336,35.006,34.859785,775.116233,140.715379,140.203505,False,True,True
2019-07-26 21:24:13,0.105026,0.342913,0.093008,0.275118,0.387975,0.402805,0.701167,0.786413,0.929,2019-07-26--21-24-08_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,2019-07-26--19-34-38-Pi2E32-3000_images_attempt_1,87.96,6.11,762.84,35.0,0.180881,35.0,23.336,35.006,34.857696,775.054681,140.640351,140.192371,False,True,True
2019-07-26 21:24:22,0.121794,0.400071,0.107334,0.317148,0.449775,0.463532,0.798011,0.891749,0.936379,2019-07-26--21-24-17_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,2019-07-26--19-34-38-Pi2E32-3000_images_attempt_1,87.975,6.11,762.9,35.0,0.178196,35.0,23.33,35.0,34.855609,775.01451,140.675403,138.104271,False,True,False
2019-07-26 21:24:31,0.11009,0.359759,0.097426,0.28784,0.406186,0.421433,0.731438,0.82058,0.933555,2019-07-26--21-24-26_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,2019-07-26--19-34-38-Pi2E32-3000_images_attempt_1,87.9,6.11,762.9,35.0,0.170141,35.0,23.33,35.0,34.855279,775.002602,140.555475,131.859584,False,True,False
2019-07-26 21:24:40,0.124517,0.408737,0.109763,0.324298,0.459341,0.474117,0.812846,0.903863,0.936494,2019-07-26--21-24-35_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,2019-07-26--19-34-38-Pi2E32-3000_images_attempt_1,87.92,6.11,762.9,35.0,0.170141,35.0,23.34,34.992,34.855199,775.035831,140.587456,131.865237,False,True,True
2019-07-26 21:24:49,0.104927,0.342798,0.09301,0.275093,0.387851,0.40264,0.701069,0.786286,0.928915,2019-07-26--21-24-44_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,2019-07-26--19-34-38-Pi2E32-3000_images_attempt_1,87.9,6.11,762.86,35.0,0.170141,35.0,23.334,35.0,34.854584,775.017021,140.548106,131.862037,False,True,True
2019-07-26 21:24:58,0.116027,0.381007,0.102262,0.302751,0.429054,0.441939,0.766631,0.860505,0.935735,2019-07-26--21-24-53_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,2019-07-26--19-34-38-Pi2E32-3000_images_attempt_1,87.86,6.106,762.9,35.0,0.170141,35.0,23.33,35.0,34.855871,774.949182,140.491514,131.850495,False,True,False
2019-07-26 21:25:07,0.104961,0.342578,0.092956,0.274982,0.387626,0.402463,0.700814,0.785934,0.92881,2019-07-26--21-25-02_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,2019-07-26--19-34-38-Pi2E32-3000_images_attempt_1,87.78,6.1,762.9,35.0,0.170141,35.0,23.33,35.0,34.857673,774.93787,140.363591,131.84857,False,True,True
2019-07-26 21:25:16,0.119238,0.391417,0.105038,0.310814,0.440448,0.453765,0.784321,0.878422,0.936192,2019-07-26--21-25-11_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,2019-07-26--19-34-38-Pi2E32-3000_images_attempt_1,87.7,6.1,762.9,35.0,0.170141,35.0,23.34,35.0,34.858561,774.970708,140.235668,131.854157,False,True,True
2019-07-26 21:41:55,0.106105,0.341506,0.092661,0.275616,0.386454,0.401034,0.701855,0.784237,0.928379,2019-07-26--21-41-50_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,2019-07-26--19-34-38-Pi2E32-3000_images_attempt_1,83.3,5.79,763.0,35.0,0.170141,35.0,23.39,35.0,34.858745,775.221165,133.217358,131.89677,False,True,False
2019-07-26 21:42:04,0.106019,0.340822,0.092565,0.275453,0.385982,0.400759,0.700648,0.782745,0.92821,2019-07-26--21-41-59_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,2019-07-26--19-34-38-Pi2E32-3000_images_attempt_1,83.2,5.784,763.0,35.0,0.170141,35.0,23.38,35.0,34.860105,775.234174,133.057434,131.898984,False,True,False
2019-07-26 21:42:13,0.108899,0.350892,0.0948,0.282474,0.39661,0.410232,0.718095,0.803595,0.931214,2019-07-26--21-42-08_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,2019-07-26--19-34-38-Pi2E32-3000_images_attempt_1,83.3,5.79,763.0,35.0,0.170141,35.0,23.38,35.0,34.860233,775.226918,133.217358,131.897749,False,True,False
2019-07-26 21:42:22,0.105989,0.34093,0.092572,0.275458,0.38596,0.400776,0.700765,0.782931,0.928295,2019-07-26--21-42-17_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,2019-07-26--19-34-38-Pi2E32-3000_images_attempt_1,83.28,5.788,763.0,35.0,0.170141,35.0,23.378,35.0,34.859689,775.231216,133.185373,131.89848,False,True,False
2019-07-26 21:42:31,0.106089,0.341466,0.092576,0.275528,0.386331,0.400685,0.701536,0.784138,0.928353,2019-07-26--21-42-26_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,2019-07-26--19-34-38-Pi2E32-3000_images_attempt_1,83.3,5.79,763.0,35.0,0.170141,35.0,23.38,35.0,34.8614,775.297822,133.217358,131.909813,False,True,True
2019-07-26 21:42:40,0.105983,0.340887,0.092553,0.275509,0.385999,0.40076,0.700836,0.782949,0.928248,2019-07-26--21-42-35_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,2019-07-26--19-34-38-Pi2E32-3000_images_attempt_1,83.2,5.782,763.0,35.0,0.170141,35.0,23.378,35.0,34.861096,775.299981,133.057434,131.91018,False,True,False
2019-07-26 21:42:49,0.107186,0.345692,0.093341,0.278292,0.391086,0.404021,0.708202,0.793082,0.929546,2019-07-26--21-42-44_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,2019-07-26--19-34-38-Pi2E32-3000_images_attempt_1,83.26,5.786,763.04,35.0,0.170141,35.0,23.38,35.0,34.860136,775.257245,133.160364,131.902909,False,True,True
2019-07-26 21:42:58,0.105997,0.340732,0.092546,0.275453,0.385873,0.400813,0.700887,0.782717,0.928209,2019-07-26--21-42-53_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,2019-07-26--19-34-38-Pi2E32-3000_images_attempt_1,83.2,5.78,763.0,35.0,0.170141,35.0,23.374,35.0,34.857649,775.247769,133.057434,131.901297,False,True,True
2019-07-26 21:43:07,0.106487,0.342464,0.092782,0.276435,0.387487,0.401599,0.703772,0.786402,0.928796,2019-07-26--21-43-02_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,2019-07-26--19-34-38-Pi2E32-3000_images_attempt_1,83.2,5.78,763.0,35.0,0.170141,35.0,23.38,35.0,34.856855,775.222994,133.057434,131.897081,False,True,True
2019-07-26 21:43:16,0.106002,0.340741,0.092566,0.275425,0.385858,0.400735,0.700895,0.782812,0.928206,2019-07-26--21-43-11_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,2019-07-26--19-34-38-Pi2E32-3000_images_attempt_1,83.2,5.79,763.0,35.0,0.170141,35.0,23.38,35.0,34.859161,775.227212,133.057434,131.897799,False,True,True
2019-07-26 21:43:25,0.106186,0.342071,0.092759,0.276054,0.387133,0.401374,0.702759,0.785576,0.928651,2019-07-26--21-43-20_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,2019-07-26--19-34-38-Pi2E32-3000_images_attempt_1,83.2,5.78,763.0,35.0,0.170141,35.0,23.38,35.0,34.859337,775.215523,133.057434,131.89581,False,True,False
2019-07-26 21:43:35,0.106016,0.340678,0.092561,0.275485,0.385764,0.400595,0.700793,0.7827,0.928203,2019-07-26--21-43-29_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,2019-07-26--19-34-38-Pi2E32-3000_images_attempt_1,83.2,5.78,763.0,35.0,0.170141,35.0,23.372,35.0,34.857841,775.150879,133.057434,131.884812,False,True,True
2019-07-26 21:43:43,0.107345,0.346122,0.093559,0.278699,0.391498,0.404887,0.709101,0.793924,0.929766,2019-07-26--21-43-38_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,2019-07-26--19-34-38-Pi2E32-3000_images_attempt_1,83.2,5.78,763.0,35.0,0.170141,35.0,23.374,35.0,34.856472,775.131209,133.057434,131.881465,False,True,False
2019-07-26 21:43:52,0.106006,0.340879,0.092582,0.275579,0.385955,0.400819,0.700948,0.78293,0.928255,2019-07-26--21-43-47_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,2019-07-26--19-34-38-Pi2E32-3000_images_attempt_1,83.2,5.78,763.0,35.0,0.170141,35.0,23.37,35.0,34.854728,775.154712,133.057434,131.885464,False,True,False
2019-07-26 21:44:01,0.106142,0.341756,0.092604,0.275812,0.386715,0.400982,0.701998,0.784937,0.928382,2019-07-26--21-43-56_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,2019-07-26--19-34-38-Pi2E32-3000_images_attempt_1,83.2,5.78,763.0,35.0,0.170141,35.0,23.38,35.0,34.85396,775.182182,133.057434,131.890138,False,True,True
2019-07-26 21:44:10,0.106024,0.340883,0.092586,0.275624,0.385984,0.400812,0.701059,0.782976,0.928182,2019-07-26--21-44-05_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,2019-07-26--19-34-38-Pi2E32-3000_images_attempt_1,83.18,5.78,763.0,35.0,0.170141,35.0,23.378,35.0,34.855527,775.055629,133.025449,131.868606,False,True,False
2019-07-26 21:44:19,0.106167,0.341568,0.092589,0.275864,0.386554,0.40084,0.702283,0.784436,0.928363,2019-07-26--21-44-14_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,2019-07-26--19-34-38-Pi2E32-3000_images_attempt_1,83.2,5.78,763.0,35.0,0.170141,35.0,23.38,35.0,34.857737,774.970589,133.057434,131.854137,False,True,False
2019-07-26 21:44:28,0.106031,0.340802,0.092571,0.275622,0.385938,0.400693,0.701111,0.782905,0.928248,2019-07-26--21-44-23_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,2019-07-26--19-34-38-Pi2E32-3000_images_attempt_1,83.14,5.78,763.06,35.0,0.170141,35.0,23.38,35.0,34.858961,775.074887,132.971929,131.871882,False,True,False
2019-07-26 21:44:37,0.106307,0.341918,0.092681,0.276036,0.386874,0.401239,0.70256,0.785147,0.928574,2019-07-26--21-44-32_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,2019-07-26--19-34-38-Pi2E32-3000_images_attempt_1,83.2,5.78,763.0,35.0,0.170141,35.0,23.388,35.0,34.858409,775.092211,133.057434,131.87483,False,True,False
2019-07-26 21:44:46,0.106,0.340692,0.09255,0.275559,0.385805,0.4006,0.701089,0.782822,0.928253,2019-07-26--21-44-41_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,2019-07-26--19-34-38-Pi2E32-3000_images_attempt_1,83.1,5.78,763.0,35.0,0.170141,35.0,23.39,34.99,34.858721,775.065879,132.897509,131.87035,False,True,True
2019-07-26 21:44:55,0.106077,0.340963,0.092528,0.275541,0.385899,0.400542,0.701668,0.783241,0.928301,2019-07-26--21-44-50_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,2019-07-26--19-34-38-Pi2E32-3000_images_attempt_1,83.1,5.78,763.08,35.0,0.170141,35.0,23.388,34.998,34.857247,775.111382,132.911443,131.878092,False,True,True
2019-07-26 21:45:04,0.10605,0.340731,0.092539,0.275573,0.385866,0.400616,0.701205,0.782795,0.928226,2019-07-26--21-44-59_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,2019-07-26--19-34-38-Pi2E32-3000_images_attempt_1,83.2,5.78,763.04,35.0,0.170141,35.0,23.394,35.0,34.857624,775.139791,133.064409,131.882925,False,True,True
