sweep_number,temperature_set_point,experiment,image,Left Glass r_msorm,OO DO patch Wet r_msorm,Type 1 Chemistry Hand Applied Dry r_msorm,Left Glass g_msorm,OO DO patch Wet g_msorm,Type 1 Chemistry Hand Applied Dry g_msorm,Left Glass b_msorm,OO DO patch Wet b_msorm,Type 1 Chemistry Hand Applied Dry b_msorm,timestamp,YSI Barometer (mmHg),YSI Dissolved Oxygen (%),YSI Temperature (C),YSI Dissolved Oxygen (mmHg),training,training_resampled,test
5,15,2019-05-07--15-56-14-PiE5FB-DO_sweep_15C_iteration3,2019-05-08--19-36-15_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,0.01830422324776296,0.05501394190676945,0.26601004499643993,0.0671822949821344,0.07781953933641217,0.430324965080596,0.1771836583285406,0.15108475833183904,0.8674304054684971,2019-05-08 19:36:20,759.1,53.365,14.8,84.90764266400002,True,True,False
5,15,2019-05-07--15-56-14-PiE5FB-DO_sweep_15C_iteration3,2019-05-08--19-41-14_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,0.01826217119576973,0.05441822257514693,0.2659925245380241,0.0671974462933158,0.07749070704960911,0.4302762282257053,0.1773069077787751,0.15102038776616072,0.8674110016217242,2019-05-08 19:41:20,759.0783333333335,54.64333333333334,14.8,86.93907643200001,True,False,False
5,15,2019-05-07--15-56-14-PiE5FB-DO_sweep_15C_iteration3,2019-05-08--19-46-14_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,0.018235796928561167,0.05381876966235805,0.265957489296242,0.06725414813811624,0.07722639384153147,0.4302544371616557,0.17755237362592438,0.15087605293629833,0.867422484675754,2019-05-08 19:46:20,759.1,55.94333333333334,14.8,89.00996076266668,True,True,False
5,15,2019-05-07--15-56-14-PiE5FB-DO_sweep_15C_iteration3,2019-05-08--19-51-14_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,0.01829577611068136,0.05336515964300394,0.26597519998133584,0.06725947751570374,0.07694657243583163,0.4302493850727322,0.17726877005406644,0.1509205374475047,0.8674746822808415,2019-05-08 19:51:20,759.1,57.14333333333333,14.8,90.91924908266668,True,False,False
5,15,2019-05-07--15-56-14-PiE5FB-DO_sweep_15C_iteration3,2019-05-08--19-56-14_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,0.018326993791200348,0.05286493959905071,0.2659207340132099,0.06717623663390436,0.07666739524453574,0.430172440291016,0.17742940725805312,0.1508259717121636,0.8674914877723229,2019-05-08 19:56:20,759.1,58.34333333333333,14.8,92.82853740266668,True,True,False
5,15,2019-05-07--15-56-14-PiE5FB-DO_sweep_15C_iteration3,2019-05-08--20-01-14_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,0.018297428811414714,0.05242621327029449,0.2659618590007534,0.06723562388755656,0.07643143300370886,0.430315766469857,0.17743124532035315,0.1507728897102455,0.867440044528449,2019-05-08 20:01:20,759.0216666666665,59.54333333333334,14.8,94.728056616,True,False,False
5,15,2019-05-07--15-56-14-PiE5FB-DO_sweep_15C_iteration3,2019-05-08--20-06-14_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,0.01828622717311084,0.05197591449969738,0.2660665809891203,0.06722504447530374,0.07617310350767721,0.4303645529027153,0.17746991090410644,0.15078655799604834,0.8674740117375405,2019-05-08 20:06:20,759.1,60.64333333333333,14.8,96.48800668266668,True,False,False
5,15,2019-05-07--15-56-14-PiE5FB-DO_sweep_15C_iteration3,2019-05-08--20-11-14_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,0.01830097453478415,0.05158759339626985,0.26602266842069433,0.06722796067928109,0.07594940025654986,0.4302452129655561,0.17730276476558182,0.15072177559313607,0.8674613133237777,2019-05-08 20:11:20,759.1,61.74333333333334,14.8,98.23818764266669,True,False,False
5,15,2019-05-07--15-56-14-PiE5FB-DO_sweep_15C_iteration3,2019-05-08--20-16-14_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,0.018310888874885668,0.05114503880882402,0.2659848848369629,0.06722450779512948,0.07577166126039114,0.4302515873945517,0.17744429556268326,0.15062419161051568,0.8674638697701128,2019-05-08 20:16:20,759.1,62.74333333333334,14.8,99.82926124266669,True,False,False
5,15,2019-05-07--15-56-14-PiE5FB-DO_sweep_15C_iteration3,2019-05-08--20-21-15_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,0.0183586245864856,0.05084822888614999,0.2660509172458117,0.06733816655498054,0.07560533682113013,0.4303643598039416,0.1775763846113199,0.15066421231041258,0.8675750123222543,2019-05-08 20:21:20,759.1,63.74333333333333,14.8,101.42033484266668,True,True,False
5,15,2019-05-07--15-56-14-PiE5FB-DO_sweep_15C_iteration3,2019-05-08--20-26-14_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,0.0183320027473241,0.05048709536510252,0.2660611800595732,0.06735768974323099,0.07542065448430409,0.4304370971634052,0.17745685560894794,0.15065029599992735,0.8676578453744065,2019-05-08 20:26:20,759.1,64.84333333333333,14.8,103.17051580266669,True,True,False
5,15,2019-05-07--15-56-14-PiE5FB-DO_sweep_15C_iteration3,2019-05-08--20-31-14_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,0.018355319806451758,0.050130834247554316,0.26609509846961443,0.06724613160153811,0.07521805542163143,0.4303855713619079,0.1775912286029846,0.150576954501057,0.8676649070335452,2019-05-08 20:31:20,759.1,65.82166666666666,14.8,104.72711614133335,True,True,False
5,15,2019-05-07--15-56-14-PiE5FB-DO_sweep_15C_iteration3,2019-05-08--20-36-14_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,0.01831211948460012,0.04983180802359154,0.2661189753546096,0.06727221984628012,0.07508222460844517,0.4303836950035741,0.1776298251881489,0.15049493360738986,0.8676517057123067,2019-05-08 20:36:20,758.9216666666667,66.74333333333334,14.8,106.16861498933336,True,True,False
5,15,2019-05-07--15-56-14-PiE5FB-DO_sweep_15C_iteration3,2019-05-08--20-41-15_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,0.01831254126490259,0.04954403057500873,0.2660840708349348,0.06732253151925928,0.07489784741674926,0.4304714987996561,0.17743486836074565,0.15049157699146787,0.8677442406878452,2019-05-08 20:41:20,759.1,67.74333333333334,14.8,107.78462924266668,True,True,False
5,15,2019-05-07--15-56-14-PiE5FB-DO_sweep_15C_iteration3,2019-05-08--20-46-14_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,0.01841058307257321,0.04923870279249333,0.26614341748479403,0.06730110179237855,0.0747828293694165,0.4304665881877483,0.17779536546198688,0.1504910505415963,0.8677847666485996,2019-05-08 20:46:20,759.1,68.64333333333333,14.8,109.21659548266666,True,False,False
5,15,2019-05-07--15-56-14-PiE5FB-DO_sweep_15C_iteration3,2019-05-08--20-51-14_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,0.018330850092911518,0.049029156382806575,0.2661772756173599,0.06731483633724163,0.07463862006520905,0.4304443439375786,0.17766120967368265,0.15055137915373396,0.8677761334035992,2019-05-08 20:51:20,759.0783333333335,69.44333333333334,14.8,110.48629359466669,True,True,False
5,15,2019-05-07--15-56-14-PiE5FB-DO_sweep_15C_iteration3,2019-05-08--20-56-14_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,0.018327045577273337,0.048704194127758615,0.2661356145387623,0.06728875058197452,0.07449377402435976,0.4304293151299388,0.17771156310330252,0.1504191693457332,0.8677886641815368,2019-05-08 20:56:20,759.0216666666665,70.32166666666666,14.8,111.87540501866668,True,False,False
5,15,2019-05-07--15-56-14-PiE5FB-DO_sweep_15C_iteration3,2019-05-08--21-01-15_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,0.018336359095356046,0.048500804001658786,0.2661306255736346,0.06730725814235032,0.07436702239546787,0.4304965613355549,0.17762941717979858,0.1504110891039716,0.8676335172252669,2019-05-08 21:01:20,759.1,71.12166666666666,14.8,113.15980622133335,True,False,False
5,15,2019-05-07--15-56-14-PiE5FB-DO_sweep_15C_iteration3,2019-05-08--21-06-14_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,0.018297302556968768,0.04820624539130178,0.26612178102915,0.06727589597088016,0.0742078668512688,0.4304812626199568,0.1777392884342326,0.1503736382653262,0.8676622039058629,2019-05-08 21:06:20,759.1,71.84333333333333,14.8,114.30803100266668,True,False,False
5,15,2019-05-07--15-56-14-PiE5FB-DO_sweep_15C_iteration3,2019-05-08--21-11-14_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,0.0183296159617441,0.0480178581653808,0.26605710454490744,0.06736149677271944,0.07411918224266506,0.4304350112529067,0.1774739463715562,0.15031277627266512,0.8677668715242541,2019-05-08 21:11:20,759.2,72.64333333333333,14.8,115.59611592533331,True,False,False
5,15,2019-05-07--15-56-14-PiE5FB-DO_sweep_15C_iteration3,2019-05-08--21-16-14_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,0.01828720461797648,0.04777203196737399,0.265970425981713,0.06734591021025467,0.07400317879176088,0.4303181708506019,0.17779334359345686,0.15030983118227653,0.8676355079006918,2019-05-08 21:16:20,759.3,73.34333333333333,14.8,116.72538692799999,True,False,False
5,15,2019-05-07--15-56-14-PiE5FB-DO_sweep_15C_iteration3,2019-05-08--21-21-14_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,0.018386123750771616,0.04758106941312612,0.2660539250594279,0.06730429403341545,0.07389290570362465,0.4304916814668248,0.17762209642988958,0.15028726753820312,0.8677162035960719,2019-05-08 21:21:20,759.3,74.04333333333334,14.8,117.839431888,True,False,False
5,15,2019-05-07--15-56-14-PiE5FB-DO_sweep_15C_iteration3,2019-05-08--21-26-15_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,0.018278575470110338,0.04738257108184525,0.26601669293252417,0.06730353863337593,0.07377207255786374,0.4302714811297992,0.1776243012746685,0.15021312833342496,0.8676281319243807,2019-05-08 21:26:20,759.3,74.9216666666667,14.8,119.23729306400006,True,False,False
5,15,2019-05-07--15-56-14-PiE5FB-DO_sweep_15C_iteration3,2019-05-08--21-31-15_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,0.01828536862906879,0.04723884637774112,0.26584067811431994,0.06723042503762727,0.07365688839083655,0.4302424366414605,0.17759942802080486,0.15019530528369485,0.8674154020621371,2019-05-08 21:31:20,759.3,75.64333333333332,14.8,120.385820368,True,False,False
5,15,2019-05-07--15-56-14-PiE5FB-DO_sweep_15C_iteration3,2019-05-08--21-36-14_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,0.018298404150313384,0.047064533375712134,0.26595051341317993,0.06741752603579318,0.07362656510534565,0.4302762817654788,0.17757122627550542,0.1501921445984616,0.8675107239832704,2019-05-08 21:36:20,759.3783333333333,76.32166666666666,14.8,121.47791042666668,True,False,False
5,15,2019-05-07--15-56-14-PiE5FB-DO_sweep_15C_iteration3,2019-05-08--21-41-14_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,0.018306849699288755,0.04693321709760858,0.26594764393409104,0.06726358095347001,0.07352576255411318,0.4301692224667432,0.1777280516667701,0.1501826587091455,0.8673600193763698,2019-05-08 21:41:20,759.3,76.92166666666667,14.8,122.420278664,True,False,False
5,15,2019-05-07--15-56-14-PiE5FB-DO_sweep_15C_iteration3,2019-05-08--21-46-14_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,0.018336776318484092,0.046745011773472636,0.26591604275849906,0.06738443354969627,0.07346229194611338,0.4301176324632549,0.17760432385599875,0.1501899066727837,0.8674581911065324,2019-05-08 21:46:20,759.4,77.52166666666669,14.8,123.39142288533331,True,False,False
5,15,2019-05-07--15-56-14-PiE5FB-DO_sweep_15C_iteration3,2019-05-08--21-51-14_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,0.018326574649744225,0.0466296484714086,0.2658277307217855,0.06722681970746966,0.0733573799287219,0.4301418936590421,0.17757965316789526,0.15011722793547455,0.8674114207112874,2019-05-08 21:51:20,759.4783333333332,78.12166666666667,14.8,124.359267304,True,False,False
5,15,2019-05-07--15-56-14-PiE5FB-DO_sweep_15C_iteration3,2019-05-08--21-56-14_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,0.0182835326401611,0.04647329841648913,0.2658302827245556,0.06735745531767805,0.07324270953947397,0.4299626045743311,0.1774661685040535,0.15008143956592873,0.8671154387073285,2019-05-08 21:56:20,759.4,78.64333333333333,14.8,125.17678241066663,True,False,False
5,15,2019-05-07--15-56-14-PiE5FB-DO_sweep_15C_iteration3,2019-05-08--22-01-14_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,0.01830587594849632,0.04632042978328246,0.2657950180545969,0.06727041192834017,0.07317546362035718,0.4299722592817777,0.1774265332881915,0.1500975332191034,0.8670654413224473,2019-05-08 22:01:20,759.4,79.14333333333332,14.8,125.97263361066666,True,False,False
5,15,2019-05-07--15-56-14-PiE5FB-DO_sweep_15C_iteration3,2019-05-08--22-06-15_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,0.018345589065241003,0.046187621441932655,0.2658286852047293,0.06720636000988084,0.07311154520366554,0.4299336547368853,0.17757770040815565,0.15001281398436495,0.8671520880896241,2019-05-08 22:06:20,759.4,79.82166666666666,14.8,127.05233840533334,True,True,False
5,15,2019-05-07--15-56-14-PiE5FB-DO_sweep_15C_iteration3,2019-05-08--22-11-15_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,0.01829338887628873,0.04601938009664095,0.2658226823121687,0.06725209306409491,0.0730267480379297,0.4298716447790672,0.17747560031632473,0.15003107274280955,0.8670562423065368,2019-05-08 22:11:20,759.4,80.34333333333333,14.8,127.88267649066664,True,False,False
5,15,2019-05-07--15-56-14-PiE5FB-DO_sweep_15C_iteration3,2019-05-08--22-16-15_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,0.01835802783830452,0.045905661459630286,0.2658357893903687,0.06729452213536695,0.07297561094985668,0.42991447700489777,0.1774144497492701,0.15004357295470028,0.8672454193353325,2019-05-08 22:16:20,759.4,80.9,14.8,128.76872416,True,True,False
5,15,2019-05-07--15-56-14-PiE5FB-DO_sweep_15C_iteration3,2019-05-08--22-21-14_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,0.018305325048251872,0.04575572681973801,0.2657802871192308,0.06731851792627501,0.07291347863332172,0.4299637114552856,0.17762466874879831,0.1500904201541472,0.8670462260659779,2019-05-08 22:21:20,759.4,81.32166666666666,14.8,129.43989200533332,True,False,False
5,15,2019-05-07--15-56-14-PiE5FB-DO_sweep_15C_iteration3,2019-05-08--22-26-14_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,0.018311623270448742,0.045687491201167864,0.26590620383001473,0.06725672094108953,0.07288493729508974,0.4299863518204152,0.1774564880656661,0.1501594103504236,0.867153827311311,2019-05-08 22:26:20,759.4,81.82166666666667,14.8,130.23574320533334,True,False,False
5,15,2019-05-07--15-56-14-PiE5FB-DO_sweep_15C_iteration3,2019-05-08--22-31-14_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,0.0183754730127122,0.04559854784161642,0.2658951770137381,0.06729956438614547,0.0728461579768343,0.4300920317745789,0.17754998414493434,0.1501186548640294,0.8671582906151583,2019-05-08 22:31:20,759.4,82.3,14.8,130.99710752,True,False,False
5,15,2019-05-07--15-56-14-PiE5FB-DO_sweep_15C_iteration3,2019-05-08--22-36-14_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,0.01834517349926729,0.04547979385802341,0.26578750182579075,0.0672805758206408,0.07278656579212678,0.4299192502475525,0.17767660677581376,0.1501483453425652,0.8671927607317256,2019-05-08 22:36:20,759.4,82.72166666666666,14.8,131.66827536533336,True,False,False
5,15,2019-05-07--15-56-14-PiE5FB-DO_sweep_15C_iteration3,2019-05-08--22-41-14_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,0.018333655137341014,0.04537324476862252,0.26588216056104186,0.06738886844549974,0.07270986653021368,0.42996318179083626,0.17751745044222406,0.1501130207128767,0.8671611404241876,2019-05-08 22:41:20,759.4,83.12166666666667,14.8,132.30495632533334,True,True,False
5,15,2019-05-07--15-56-14-PiE5FB-DO_sweep_15C_iteration3,2019-05-08--22-46-14_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,0.0183160296438272,0.045264979476987405,0.2659274781250829,0.06722667427779445,0.0726767560433977,0.4299956598029411,0.17766194476024647,0.15010056057096374,0.867246278468937,2019-05-08 22:46:20,759.4,83.6,14.8,133.06632064,True,False,False
5,15,2019-05-07--15-56-14-PiE5FB-DO_sweep_15C_iteration3,2019-05-08--22-51-14_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,0.0183072339929038,0.04518962004839848,0.26587382141433913,0.06732415334953994,0.07263056730753269,0.43001538238751535,0.1778795487153277,0.15012038614780945,0.8672756566473122,2019-05-08 22:51:20,759.3,83.92166666666667,14.8,133.560728264,True,False,False
5,15,2019-05-07--15-56-14-PiE5FB-DO_sweep_15C_iteration3,2019-05-08--22-56-14_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,0.01831290846268413,0.04508822736266065,0.2660013240038031,0.06730399450054081,0.07261015265747887,0.4301147954521111,0.17773913694023766,0.15018279806145893,0.8673328414182009,2019-05-08 22:56:20,759.2216666666667,84.32166666666666,14.8,134.183484448,True,False,False
5,15,2019-05-07--15-56-14-PiE5FB-DO_sweep_15C_iteration3,2019-05-08--23-01-14_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,0.01830097453478415,0.04500923589234752,0.2658178361150155,0.06738997066051101,0.07249721238720679,0.4300781486064609,0.17774869126761306,0.15010624403669098,0.8673018078360514,2019-05-08 23:01:20,759.2783333333333,84.72166666666666,14.8,134.83007145333335,True,False,False
5,15,2019-05-07--15-56-14-PiE5FB-DO_sweep_15C_iteration3,2019-05-08--23-06-14_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,0.01834200275769984,0.04487959759202603,0.2659439713557241,0.06739420949729286,0.07248971247073238,0.42998386245022735,0.17771248196150727,0.1501677837583997,0.8672722410673727,2019-05-08 23:06:20,759.3216666666666,85.12166666666667,14.8,135.47438884000002,True,False,False
5,15,2019-05-07--15-56-14-PiE5FB-DO_sweep_15C_iteration3,2019-05-08--23-11-14_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,0.01826700873999189,0.0448085419887224,0.26587060173612515,0.06740943915096201,0.0724454869942227,0.4299618869203981,0.17779554674321596,0.15015064210375653,0.8672282366632443,2019-05-08 23:11:20,759.2216666666667,85.44333333333334,14.8,135.9684282666667,True,False,False
5,15,2019-05-07--15-56-14-PiE5FB-DO_sweep_15C_iteration3,2019-05-08--23-16-14_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,0.018296384562514933,0.04470534466010263,0.2659551046112285,0.06731746421709905,0.07241924968114305,0.4300678910051768,0.1776514451838954,0.150168304156657,0.8674079422679134,2019-05-08 23:16:20,759.2783333333333,85.82166666666666,14.8,136.58066357866667,True,True,False
5,15,2019-05-07--15-56-14-PiE5FB-DO_sweep_15C_iteration3,2019-05-08--23-21-14_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,0.018333104340668715,0.04465125237492668,0.2659454946169492,0.06725451568139812,0.07238105705068601,0.4300518227336462,0.17774370867952236,0.15009962749328853,0.8672167955181709,2019-05-08 23:21:20,759.2216666666667,86.20000000000002,14.8,137.17252646933338,True,True,False
5,15,2019-05-07--15-56-14-PiE5FB-DO_sweep_15C_iteration3,2019-05-08--23-26-14_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,0.018386266734096303,0.0445896601388984,0.26586610669008354,0.06740146301717814,0.07232709325675925,0.4299294871749169,0.17755976772787913,0.15012158053801866,0.8671513756373667,2019-05-08 23:26:20,759.3,86.52166666666666,14.8,137.698609544,True,False,False
5,15,2019-05-07--15-56-14-PiE5FB-DO_sweep_15C_iteration3,2019-05-08--23-31-14_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,0.01836385924397029,0.0445176455986136,0.2658674524946471,0.06737729518788121,0.07228316720450235,0.4298710997287281,0.1776871214750564,0.15007146347865627,0.8671529891321847,2019-05-08 23:31:20,759.3,86.82166666666666,14.8,138.176057384,True,True,False
5,15,2019-05-07--15-56-14-PiE5FB-DO_sweep_15C_iteration3,2019-05-08--23-36-14_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,0.018330717555088718,0.04436947299526965,0.2658693980262469,0.06733243485716027,0.07222425988595924,0.4298565327172821,0.17765010884234786,0.1501628975994818,0.8671614966503163,2019-05-08 23:36:20,759.3,87.1,14.8,138.61902288000002,True,False,False
5,15,2019-05-07--15-56-14-PiE5FB-DO_sweep_15C_iteration3,2019-05-08--23-41-14_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,0.01831951802275181,0.044316059472793344,0.2658786265725011,0.06737517218835617,0.07220169542203299,0.4299317303148499,0.17790470709793935,0.15010834097364764,0.8671123164900832,2019-05-08 23:41:20,759.1216666666667,87.32166666666666,14.8,138.9391676666667,True,True,False
5,15,2019-05-07--15-56-14-PiE5FB-DO_sweep_15C_iteration3,2019-05-08--23-46-14_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,0.018350451483485054,0.04425360882851585,0.2658457865410057,0.06741136477694762,0.0721616197962511,0.4299507387382785,0.17753155635930398,0.1500730603046883,0.8671719948438725,2019-05-08 23:46:20,759.2,87.7,14.8,139.55553664,True,True,False
5,15,2019-05-07--15-56-14-PiE5FB-DO_sweep_15C_iteration3,2019-05-08--23-51-14_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,0.01833681009570666,0.04414811128819568,0.26592183949585313,0.06728162199843803,0.07216322494698499,0.4299090121725124,0.17775163106065156,0.1500937187177867,0.8671753685148558,2019-05-08 23:51:20,759.1,87.92166666666668,14.8,139.88984270133335,True,False,False
5,15,2019-05-07--15-56-14-PiE5FB-DO_sweep_15C_iteration3,2019-05-08--23-56-14_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,0.01835527333708226,0.04414489695699944,0.2658159702055586,0.06735528609269066,0.07212863283207244,0.4298569703468587,0.17774960995293754,0.15010428504691364,0.8671346330093197,2019-05-08 23:56:20,759.1,88.2,14.8,140.33269152,True,False,False
5,15,2019-05-07--15-56-14-PiE5FB-DO_sweep_15C_iteration3,2019-05-09--00-01-14_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,0.01835251883586,0.044064193671211074,0.26576134611073643,0.0673101972100138,0.072067369958142,0.42974436543421257,0.17781557785207935,0.15012189918673324,0.8669984708102596,2019-05-09 00:01:20,759.1,88.42166666666668,14.8,140.68537950133336,True,False,False
5,15,2019-05-07--15-56-14-PiE5FB-DO_sweep_15C_iteration3,2019-05-09--00-06-14_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,0.018317682033844124,0.044007141296720384,0.2657846834676845,0.06731217265096437,0.07203097416439297,0.429760004326426,0.1777790067075167,0.15010100480086608,0.8671396201751209,2019-05-09 00:06:20,759.1,88.7,14.8,141.12822832,True,False,False
5,15,2019-05-07--15-56-14-PiE5FB-DO_sweep_15C_iteration3,2019-05-09--00-11-15_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,0.01836812767611949,0.0439291899810771,0.2658189954841791,0.06729400088453534,0.07197598338997736,0.4297293866405433,0.1774857077565769,0.1500811658200065,0.8669896699294339,2019-05-09 00:11:20,759.1,89.02166666666668,14.8,141.64002366133337,True,False,False
5,15,2019-05-07--15-56-14-PiE5FB-DO_sweep_15C_iteration3,2019-05-09--00-16-15_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,0.018301341732565687,0.04388098760551773,0.2658376556554606,0.06736035493356601,0.07198972587271789,0.4298105064208059,0.17781336671446155,0.15007968472072947,0.8670510875049102,2019-05-09 00:16:20,759.1216666666667,89.3,14.8,142.08692789066666,True,False,False
5,15,2019-05-07--15-56-14-PiE5FB-DO_sweep_15C_iteration3,2019-05-09--00-21-14_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,0.018335073661452324,0.04384611470258394,0.2657082365137038,0.06727772843186165,0.07194996010911534,0.42967290970164335,0.1777152385361215,0.15011009539216774,0.8670146267129182,2019-05-09 00:21:20,759.1,89.42166666666668,14.8,142.27645310133337,True,True,False
5,15,2019-05-07--15-56-14-PiE5FB-DO_sweep_15C_iteration3,2019-05-09--00-26-14_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,0.018331268351761024,0.043770507857169516,0.26571961883291145,0.06738170404792636,0.07187825057787779,0.4296701962700566,0.17770053680484565,0.15006820736677395,0.8668536753661992,2019-05-09 00:26:20,759.1,89.7,14.8,142.71930192000005,True,True,False
5,15,2019-05-07--15-56-14-PiE5FB-DO_sweep_15C_iteration3,2019-05-09--00-31-14_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,0.018294548573607242,0.04374347418131772,0.2657491522346844,0.06730976179324799,0.07188073915565142,0.4297558958402707,0.17762999712368074,0.15009454844109582,0.8669168321633623,2019-05-09 00:31:20,759.2,89.92166666666668,14.8,143.09083748266667,True,False,False
5,15,2019-05-07--15-56-14-PiE5FB-DO_sweep_15C_iteration3,2019-05-09--00-36-14_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,0.018317682033844124,0.04370611463121271,0.2657716663330309,0.06733627631743576,0.07180986080536393,0.4297942044385421,0.17789365981182748,0.1500360349557875,0.8669061244250245,2019-05-09 00:36:20,759.1216666666667,90.12166666666668,14.8,143.39430090399998,True,False,False
